Trial number,Testcase,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-01-23-14-44/trial-05-0006/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""insecure\""]"", ""testcase"": ""No""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-05-0006/0008,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0006/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""insecure\""]"", ""testcase"": ""no""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-05-0006/0010,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0007/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0007/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""insecure\""]"", ""testcase"": ""Yes""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0007/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""insecure\""]"", ""testcase"": ""yes""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0007/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""insecure\""]"", ""testcase"": ""Off""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-05-0007/0004,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0007/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""insecure\""]"", ""testcase"": ""off""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-05-0007/0006,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0001,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""1""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0002,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""False""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0003,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""false""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0004,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""True""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0005,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""true""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0006,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""No""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0007,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""no""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0008,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""Yes""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0008/0009,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""yes""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0009/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0009/0001,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""secure\""]"", ""testcase"": ""Off""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\"", 0, \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""root\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""root\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""root\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""root\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""tcpPort\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""tcpPort\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0008,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0010/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""tcpPort\""]"", ""testcase"": ""number-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0011/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0011/0001,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""reconcileFailedObjects\"", \""statefulSet\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0011/0002,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""reconcileFailedObjects\"", \""statefulSet\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0011/0003,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""reconcileFailedObjects\"", \""statefulSet\""]"", ""testcase"": """"}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0011/0004,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""reconcileFailedObjects\"", \""statefulSet\""]"", ""testcase"": ""Retain""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0011/0005,"{""field"": ""[\""spec\"", \""reconciling\"", \""cleanup\"", \""reconcileFailedObjects\"", \""statefulSet\""]"", ""testcase"": ""Delete""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""name\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0002,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0003,"{""field"": ""[\""spec\"", \""defaults\"", \""distributedDDL\"", \""profile\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0004,"{""field"": ""[\""spec\"", \""defaults\"", \""distributedDDL\"", \""profile\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0005,"{""field"": ""[\""spec\"", \""defaults\"", \""distributedDDL\"", \""profile\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0006,"{""field"": ""[\""spec\"", \""defaults\"", \""distributedDDL\"", \""profile\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0007,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0, \""generateName\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0008,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0, \""generateName\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0012/0009,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0, \""generateName\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0013/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0013/0001,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0, \""generateName\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0013/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""files\""]"", ""testcase"": ""object-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secret\"", \""auto\""]"", ""testcase"": ""disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secret\"", \""auto\""]"", ""testcase"": ""Enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secret\"", \""auto\""]"", ""testcase"": ""enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0004,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0005,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0006,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0007,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0014/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0015/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0015/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0015/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0015/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0015/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0015/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""templates\"", \""replicaServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""On""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""on""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""Disable""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""disable""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""Enable""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""enable""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""Disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0016/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""Enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0017/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0017/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""secure\""]"", ""testcase"": ""enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0001,"{""field"": ""[\""spec\"", \""defaults\"", \""templates\"", \""serviceTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0002,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0003,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""name\""]"", ""testcase"": ""string-deletion""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""layout"", ""replicas"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-05-0018/0005,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""name\""]"", ""testcase"": ""string-change""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""layout"", ""replicas"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-05-0018/0007,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""name\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0018/0009,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0019/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0019/0001,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""shardServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0019/0002,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""shardServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0019/0003,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""shardServiceTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0019/0004,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""templates\"", \""shardServiceTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""1""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""False""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""false""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""True""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""true""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""No""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""no""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""Yes""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0020/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""yes""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0021/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0021/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""secure\""]"", ""testcase"": ""Off""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0022/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-05-0022/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""interserverHTTPPort\""]"", ""testcase"": ""number-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0022/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""interserverHTTPPort\""]"", ""testcase"": ""number-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0022/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0022/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-05-0022/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""podTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
